start_date,summary,latitude,longitude,marker_color
4/26/11,"On April 26th, 2011, just north of Faradje, DRC, in Lalibe, LRA forces abducted a man and his wife around 5:30 PM.",3.7908,29.7107,#4B4B4B
7/10/10,"LRA forces attacked Lalibe, DRC. They abducted 5 people and looted various goods.",3.79343,29.7111,#4B4B4B
4/25/13,"3 LRA men surprised 5 women in their fields near Lalibe, DRC. They apologized for looting the field, but said that they were starving and wanted to defect. They asked the women to inform their husbands that the people in the bush want to defect.",3.79343,29.7111,#4B4B4B
7/8/09,"LRA forces attacked Disolo, DRC, on July 8th, 2009. Reports vary, but approximately 20 people were abducted and 3 killed.",3.794,26.252,#4B4B4B
4/29/13,"At roughly midnight between April 29 and April 30, 2013, approximately 30 suspected and armed LRA forces, comprised of men, women, and children looted various food and clothing items from Doya and Udu, DRC, which are along the Faradje-Aba axis.",3.794,29.8693,#4B4B4B
12/25/09,"Security forces clashed with 9 LRA at Nduga, DRC, leading to 1 LRA member captured.",3.7944,28.7948,#4B4B4B
3/21/10,"LRA forces looted 3 households in the village of Nduga, DRC.",3.7944,28.7948,#4B4B4B
7/28/10,"Reported LRA forces were sighted near Wando, west of Dungu, DRC.",3.79651,28.07359,#4B4B4B
7/5/13,"A 40-year-old mother had her ear cut off by 4 LRA soldiers in a field 5 km north of Sobhe, DRC, after she recognized one of the children with the soldiers. The assailants then moved northeast. The woman was taken to a nearby hospital for treatment.",3.79688,29.71679,#4B4B4B
9/18/09,"Security forces encountered a LRA camp near Limai, DRC. 1 LRA member was captured and weapons were recovered.",3.7971,28.654,#4B4B4B
2/7/12,"3 suspected LRA men attacked and looted a group of 3 hunters near Yanguma, DRC.",3.798,27.981,#4B4B4B
12/24/09,"Locals in Suronga, DRC, captured a man who they claimed to be an LRA spy on December 24th, 2009. He had been abducted a week and a half earlier during the Makombo Massacres by LRA forces.",3.8004,27.2952,#4B4B4B
1/20/10,"On January 20, 2010, LRA forces killed an elderly man 35 km from Suronga, DRC, in the direction of the Mbwele River. They tied him up, crushed his skull, and then stabbed him in the back with a wooden stick.",3.8004,27.2952,#4B4B4B
1/22/10,"On January 22, 2010, LRA forces killed 1 civilian in Nabo, DRC, which is 35 km from Suronga, on the Mbwele River.",3.8004,27.2952,#4B4B4B
6/20/11,"Suspected LRA attacked 4 civilians on June 20th south of Ngilima, DRC. The 4 civilians were able to escape unharmed.",3.801,28.386,#4B4B4B
8/6/10,"LRA forces were spotted just northwest of Djabir, DRC.",3.802,29.748,#4B4B4B
7/11/09,"LRA forces killed 7 people in Doya, DRC.  This was part of a series of attacks over several days in the area.",3.8033,29.8826,#4B4B4B
6/19/11,"LRA looted goats and food from Doya, DRC on the night of June 19th, 2011.",3.8033,29.8826,#4B4B4B
5/10/10,"Suspected LRA forces killed 1 civilian and injured 1 other civilian in an attack near Limai, DRC on May 10th, 2010.",3.8053,28.6295,#4B4B4B
7/12/09,"LRA forces attacked the community of Vurani, DRC, killing 5 people and abducting 10 children.  1 LRA member was killed by civilians, and security forces pursued the attackers.  This was part of a series of attacks over several days.",3.8082,29.9197,#4B4B4B
4/29/11,"2 children abducted from Aba, DRC on the night of April 28th were abandoned at Vurani, DRC, and recovered by security forces.",3.8082,29.9197,#4B4B4B
5/2/11,"Security forces rescued 2 children who had been abducted a few days earlier by LRA force from the town of Aba, DRC. They were rescued near the community of Vurani, DRC.",3.8082,29.9197,#4B4B4B
7/14/10,"On July 14th, 2010, security forces clashed with LRA forces in Kalimbea, DRC and 2 LRA abductees were rescued.",3.8086,29.7673,#4B4B4B
2/24/13,"LRA forces released 1 man north of the Dungu-Faradje road in the DRC shortly after he was abducted because he could not keep up with the group. He was released in the Garamba National Park, roughly 10 km north of the road.",3.809,29.404,#4B4B4B
7/12/09,"LRA forces attacked the community of Lopa, near Doya, DRC, killing a 60-year old man and stealing food and goats from his field. This was part of a series of attacks over several days in the area. 200 people fled as a result of the attacks.",3.8111,29.9013,#4B4B4B
1/7/10,8 LRA members were seen in the Faradje-Aba area which is east of Faradje in the DRC.,3.812,29.943,#4B4B4B
8/6/13,"An LRA man carrying an AK-47 surprised a woman 3 km northwest of Djabir, DRC, as she was tending to her field.  He motioned for her to come over, but she fled out of fear and alerted security forces who responded, but were unable to find the man.",3.8124,29.7644,#4B4B4B
5/30/12,"Northwest of Niangara, DRC, suspected LRA forces killed a teenage girl, injured a 4-year-old child, and abducted 2 boys. The assailants then proceeded to loot 30 households. The group fired 2 warning shots as they left. Security forces arrived late.",3.813,27.8963,#4B4B4B
12/12/10,"LRA forces abducted 2 women (a mother and daughter) as they were fetching water at 9:00 AM by the Aaru river which is 7 km east of Limai, DRC.",3.814,28.571,#4B4B4B
1/8/12,"30 LRA attacked and looted Bilali, a community near Djabir, DRC. 1 LRA combatant was killed, and 2 adults were injured during the attack. 1 child later died due to injuries sustained during attack. 9 children were abducted. Location of attack approximate.",3.8157,29.778,#4B4B4B
12/12/10,"LRA forces released a mother who had been abducted with her daughter earlier in the day east of Limai, DRC. The daughter is still in captivity.",3.816,28.552,#4B4B4B
1/29/13,"10 suspected LRA members, with women and children, looted corn, ducks, a goat, cassava, cassava flour, sweet potatoes, and a plastic sheet from Drandu, DRC, on the morning of January 29th. The assailants moved west after the attack.",3.8162,29.7783,#4B4B4B
8/2/13,"An armed LRA soldier was looting corn from a field at Drandu, DRC, when the farmer who owned the field surprised the soldier, who kept harvesting. After a brief and non-violent conversation, the soldier left with the corn.",3.8162,29.7783,#4B4B4B
8/6/13,"4 suspected and armed LRA forces returned to the same field at Drandu, DRC, that had been looted several days earlier by the lone LRA soldier and looted 4 bags of peanuts. The same farmer witnessed the event and called for help to no avail.",3.8162,29.7783,#4B4B4B
9/18/09,"On roughly September 18th, 2009, 3 LRA members were seen in Limai, DRC. Security forces captured 1 of the LRA members. The listed date is an estimate.",3.8173,28.6348,#4B4B4B
12/25/09,"LRA forces abducted a woman near Limai, DRC.",3.8173,28.6348,#4B4B4B
2/2/10,"LRA forces killed a young woman in Limai, DRC on February 2nd, 2010.",3.8173,28.6348,#4B4B4B
3/11/10,"LRA forces abducted 2 people from Limai, DRC, over the 11th and 12th of March, 2010.",3.8173,28.6348,#4B4B4B
3/13/10,"LRA forces attacked Limai, DRC, and abducted 1 child.",3.8173,28.6348,#4B4B4B
6/16/10,"LRA forces attacked Limai, DRC . There are no further details surrounding the attack.",3.8173,28.6348,#4B4B4B
7/26/10,"Suspected LRA forces abducted 1 person from Limai, DRC.",3.8173,28.6348,#4B4B4B
11/13/10,"Suspected LRA forces shot and wounded a woman in Limai, DRC. Security forces responded and fended off the attack.",3.8173,28.6348,#4B4B4B
12/11/10,"LRA forces and security forces clashed near Limai, DRC. 2 abductees were able to escape during the fight.",3.8173,28.6348,#4B4B4B
1/12/11,"Near Limai, DRC, LRA forces were reportedly seen crossing a road.",3.8173,28.6348,#4B4B4B
2/3/11,"A group of civilians with a security force escort were ambushed by LRA forces near Limai, DRC. 2 civilians were abducted.",3.8173,28.6348,#4B4B4B
2/3/11,"Security forces and LRA forces engaged each other which resulted in 2 LRA members being killed. That battle took place near Limai, DRC.",3.8173,28.6348,#4B4B4B
3/14/12,"2 suspected LRA ambushed a man near Limai, DRC and questioned him about the location of local security forces.",3.8173,28.6348,#4B4B4B
11/8/12,"Suspected LRA forces abducted a man from Limai, DRC.",3.8173,28.6348,#4B4B4B
11/17/12,"Suspected LRA forces were spotted at the edge of a field near Limai, DRC. The man who spotted them fled and then the suspected LRA forces fired 2 shots into the air. Security forces heard the shot and went to investigate.",3.8173,28.6348,#4B4B4B
7/19/09,"In response to a series of recent lootings, security forces ambushed LRA forces near Avorkiri and Aba, DRC. 3 LRA were killed and 1 was captured.",3.819,30.266,#4B4B4B
6/10/09,"An alleged LRA presence in Bandueli, DRC, causes a panic in the nearby towns of Ango and Dingila.",3.82,26.364,#4B4B4B
7/8/09,"LRA forces abducted 3 civilians at Bandueli, DRC, on July 8th, 2009.",3.82,26.364,#4B4B4B
8/9/09,"LRA forces abducted 4 people from Bandueli, DRC.",3.82,26.364,#4B4B4B
6/17/11,"A boy who was abducted by suspected LRA forces from Djabir, DRC, managed to escape the same day, June 17th, 2011. There is no information regarding the 18-year-old boy abducted with him.",3.823,29.818,#4B4B4B
6/27/11,"A man was attacked and looted by the LRA on June 27th, 2011 in outside of Limai, DRC.",3.8239,28.631,#4B4B4B
10/30/10,"3 suspected LRA attempted and failed to abduct a man and woman on the road near Ngilima, DRC.",3.8242,28.4007,#4B4B4B
4/9/12,"Park guards encountered a group of 15 suspected LRA crossing a road 15km north of Nagero, DRC. Upon seeing the guards, the combatants fled.",3.8249,29.4514,#4B4B4B
2/23/10,"Security forces attacked 2 LRA camps, 1 near Gurba and 1 near Nambia, DRC (near Niangara) freeing a total of 113 people from both the camps. The total number has been divided between the two camps as the individual numbers are unclear.",3.8266,27.894,#4B4B4B
4/3/10,"On April 3, 2010, LRA forces attacked Nambia, DRC, and killed 2 civilians.",3.8266,27.894,#4B4B4B
4/10/10,"LRA forces killed 2 elderly civilians after abducting them near Nambia, DRC.",3.8266,27.894,#4B4B4B
4/10/10,"LRA forces abducted 2 elderly men near Nambia, DRC.",3.8266,27.894,#4B4B4B
7/15/10,"Reported LRA forces attacked Nambia, DRC, killing 1 civilian and injuring another.",3.8266,27.894,#4B4B4B
7/24/10,"Reported LRA forces attacked the village of Nambia, DRC twice in one day, killing a total of 5 people and injuring 1.",3.8266,27.894,#4B4B4B
9/30/10,"8 LRA members were sighted camped close to a local elementary school in Nambia, DRC. Security forces were sent to the area and clashed with the LRA upon arrival. 7 of the 8 LRA were killed in the clash. This was reported on September 30th.",3.8266,27.894,#4B4B4B
11/14/10,"2 civilians abducted by LRA forces during a skirmish were quickly rescued by security forces in Nambia, DRC.",3.8266,27.894,#4B4B4B
11/14/10,"Skirmishes over a couple of days broke out north of Nambia, DRC between LRA forces and security forces. 1 LRA fighter was killed and another captured. During the clash, the LRA abducted 2 people.",3.8266,27.894,#4B4B4B
11/18/10,"Security forces and 13 LRA fighters clashed  in Nambia, DRC, resulting in the rescue of 1 boy.",3.8266,27.894,#4B4B4B
11/27/10,"LRA combatants ambushed a group of 6 civilians  while they were gathering palm oil outside of Nambia, DRC. 1 civilian was killed during the attack.",3.8266,27.894,#4B4B4B
12/4/10,"LRA fighters attacked a group of security force soldiers Nambia, DRC. The security forces then returned fire, causing the LRA members to disperse. The security forces tracked the LRA members into the bush. No further details are known.",3.8266,27.894,#4B4B4B
12/22/10,"Security forces conducted a patrol in Nambia, DRC and rescued a boy who had been in LRA captivity for one year.",3.8266,27.894,#4B4B4B
12/29/10,"A 12-year-old boy, who was abducted in May 2010 escaped in Nambia, DRC on approximately December 29th 2010. Security forces then took the boy to Duru, DRC.",3.8266,27.894,#4B4B4B
3/23/11,"On March 23rd, 2011, 2 female LRA members came out of captivity into the town of Nambia, DRC, saying they no longer wanted to fight. They were treated by an NGO in Niangara and Nambia, respectively.",3.8266,27.894,#4B4B4B
5/27/11,"6 LRA members looted a community in Nambia, DRC on May 27th, 2011 around 2:00 AM. This cluster of LRA is believed to have as many as 20 people acting as porters to carry their loot.",3.8266,27.894,#4B4B4B
6/11/11,"3 LRA forces attacked Nambia, DRC on June 11th, 2011. LRA members abducted a 12 year-old girl and a 12 year-old boy, and looted food from several households. They were both either released or found the next day.",3.8266,27.894,#4B4B4B
6/12/11,"A 12-year-old girl was released on June 12th, 2011 after being abducted from Nambia, DRC, on June 11th, 2011. She was released with this message from the LRA forces: ""It is useless to escape. We will always get you back.""",3.8266,27.894,#4B4B4B
6/12/11,"The 12-year-old boy who had been abducted by LRA forces from Nambia, DRC, on June 11th, 2011, was found tied up to a tree on June 12th. There are no further details on his condition.",3.8266,27.894,#4B4B4B
6/13/11,"Suspected LRA forces abducted 1 woman from Nambia, DRC on June 13th, 2011.  Corn from her field was looted.",3.8266,27.894,#4B4B4B
6/14/11,"1 woman who was abducted by suspected LRA forces from Nambia, DRC, on June 13th, 2011 returned  on June 14th. The woman said she had not been raped. It was also reported that her abductors were interested in defecting from the LRA.",3.8266,27.894,#4B4B4B
3/5/12,"Suspected LRA forces, who were speaking Acholi, released the 4 people they had recently abducted from Nambia, DRC.",3.8266,27.894,#4B4B4B
3/5/12,"Suspected LRA forces, who were speaking Acholi, abducted 4 people near Nambia, DRC.",3.8266,27.894,#4B4B4B
5/2/12,"Suspected LRA attacked a group of 5 people near Nambia, DRC. 4 of the civilians fled, but 1 was injured by a machete.",3.8266,27.894,#4B4B4B
5/4/12,"Roughly 10 LRA forces attacked and looted the health center in Nambia, DRC and fired warning shots into the air. Security forces chased the LRA forces into the forest.",3.8266,27.894,#4B4B4B
5/10/12,"As reported on May 10, a 12-year-old boy escaped from LRA captivity near Nambia, DRC. He reported that he was abducted along with his father in April 2012 from Bangadi, DRC. The exact date of the escape is unknown.",3.8266,27.894,#4B4B4B
7/7/12,"10 suspected LRA forces, comprised of men, women, and a child, abducted 2 people and looted manioc from Nambia, DRC. The suspected LRA forces interrogated the abducted individuals about the security forces in the area.",3.8266,27.894,#4B4B4B
7/8/12,"LRA forces released 2 people, who had been abducted during an attack on Nambia, DRC.",3.8266,27.894,#4B4B4B
1/16/13,"A 16-year-old girl and a 20-year-old woman escaped from an attempted abduction by three suspected LRA armed and in unidentified uniforms,  3 km from Nambia, DRC.  They were on their way to fetch water when the attacked occurred.",3.8266,27.894,#4B4B4B
2/17/13,"A Congolese man who had reportedly been abducted in Bangadi, DRC, two years earlier, escaped when the LRA was attacked in CAR. He arrived in Nambia, DRC, on February 17th, 2013.",3.8266,27.894,#4B4B4B
11/9/12,"3 of the 5 people abducted by LRA forces near Limai, DRC, were able to escape. The 3 escapees included 1 adult and 2 children. 2 young girls remain in LRA captivity.",3.8275,28.6423,#4B4B4B
11/9/12,"16 LRA forces, including 6 children, clashed with security forces when they attacked a community 1 km northeast of Limai, DRC. The assailants abducted 5 civilians, including 2 young girls, and looted goats, food, and various household items.",3.8275,28.6423,#4B4B4B
9/6/10,"LRA forces attacked Liakango, DRC, killing 1 civilian.",3.8278,28.2652,#4B4B4B
2/11/12,"4 armed suspected LRA men abducted a man as he was working in his field west of Nambia, DRC.  The assailants interrogated the man about local security forces and then used him as a guide.",3.8288,27.8484,#4B4B4B
10/26/12,"Civilians found 2 letters written by the LRA west of Limai, DRC. The letters warned civilians to not defend themselves against the LRA or help with military operations.",3.829,28.58,#4B4B4B
6/13/09,"On roughly June 13th, 2009, 2 LRA soldiers surrendered to civilians along the Yei-Kaya road in South Sudan. They said they were tired of fighting.",3.829,30.774,#4B4B4B
2/11/12,"As 4 suspected LRA forces were being led by a recently abducted farmer, they ran into a group of villagers and security force soldiers. The suspected LRA forces fled and the abducted farmer was able to escape.",3.829,27.8587,#4B4B4B
1/28/10,"On January 28th, 2010, a group of LRA members clashed with security forces in Limavi, DRC. 2 civilians were killed.",3.832,28.617,#4B4B4B
8/22/12,"4 suspected LRA forces were seen attempting to steal sugar cane from a field 2 kilometers northwest of Limai, DRC. They were armed and wore both civilian clothing and old military uniforms. The woman who witnessed this alerted the community.",3.8322,28.6233,#4B4B4B
3/14/14,"2 armed LRA forces ambushed 16 Congolese civilians, including 5 men, who were returning from fishing west of Nambia, DRC. The assailants looted an empty container and a flashlight. They told the 16 civilians that they were only looking for food.",3.8341,27.7823,#4B4B4B
3/14/14,"2 Congolese men out hunting were ambushed west of Nambia, DRC, by 2 armed LRA forces who were reportedly wearing military uniforms.  The 2 civilians threw their bikes and ran away.",3.8341,27.7823,#4B4B4B
12/12/09,"LRA forces attacked the village of Li-Au, DRC, near Ngilima, killing 2 people.",3.8341,28.3468,#4B4B4B
2/1/14,"3 Congolese men aged respectively 30, 24 and 17 years were fishing east of Nambia, DRC, when they were surprised by 2 suspected LRA forces  armed with AK47s, wearing civilian clothes. The oldest of the civilian men was shot in the head.",3.835,28.117,#4B4B4B
5/13/11,"2 fishermen were abducted after 7 suspected LRA invaded the community of Mbwele, DRC, on May 13th at 14:00.  A 3rd fisherman was able to escape the attack, while the 2 others were taken into the bush.",3.84,28.25,#4B4B4B
3/23/09,"On March 23rd, 2009, LRA forces attacked Boso, DRC. According to the single source, 2 civilians were killed and 20 were abducted, including 2 Mbororo children.",3.84,26.788,#4B4B4B
7/10/09,"LRA forces killed 13 people and abducted 2 others in an attack on Angar, DRC, which is near Boso.",3.84,26.788,#4B4B4B
8/1/09,"On August 1st, 2009, LRA forces reportedly attacked the Sunday market in Boso, DRC.",3.84,26.788,#4B4B4B
8/15/09,"On August 15th, 2009, LRA forces reportedly attacked the Sunday market in Boso, DRC. 3 civilians were killed and an unknown number were abducted.",3.84,26.788,#4B4B4B
9/1/09,"LRA forces killed 2 people during an attack at Angar, DRC, which is near Boso. The attack took place in September, 2009.",3.84,26.788,#4B4B4B
10/21/09,"LRA forces reportedly abducted 15 people from Boso, DRC, on October 21st, 2009.",3.84,26.788,#4B4B4B
2/18/10,"LRA members abducted 3 civilians from Boso, DRC, on February 18th, 2010.",3.84,26.788,#4B4B4B
8/20/09,"LRA forces attacked security forces on the road between Dungu and Bangadi, DRC.",3.84,28.286,#4B4B4B
1/23/10,"Security forces clashed with the LRA near Pudupudu, DRC on January 23rd, 2010.",3.84,28.321,#4B4B4B
1/23/10,"LRA forces attacked Pudupudu, DRC on January 23rd, 2010, killing 2 civilians.",3.84,28.321,#4B4B4B
6/20/11,"Suspected LRA forces attacked a group of civilians in Pudupudu, DRC, while travelling from Ngilima to Dungu, DRC, on June 20, 2011. 1 man escaped while at least 2 other people were abducted.",3.84,28.321,#4B4B4B
1/27/12,"3 presumed LRA attacked a man and woman near Pudupudu, DRC. The civilians fled, and were unharmed, but their motorcycle battery was looted.",3.84,28.321,#4B4B4B
6/12/12,"10 suspected LRA forces ambushed 3 men traveling through Pudupudu, DRC. The men abandoned their belongings and fled from the assailants unharmed.",3.84,28.321,#4B4B4B
8/21/12,"4 suspected LRA forces ambushed 5 men as they were traveling near Pudupudu, DRC. 2 of the men were abducted and all their goods were looted.",3.84,28.321,#4B4B4B
8/22/12,"LRA forces released 2 men after they were abducted on August 21 near Pudupudu, DRC. Upon their release, they immediately informed security forces of their abduction.",3.84,28.321,#4B4B4B
2/5/14,"An unknown number of LRA forces attacked and looted a Mbororo camp near Nambia, DRC. The assailants were all armed and wearing camouflage type uniforms, and spoke a poor Lingala and Acholi.",3.842,27.776,#4B4B4B
2/2/10,"2nd incident in a series of LRA attacks near Munuku, DRC. The LRA killed 7 civilians in Kpanga, DRC, on February 2, 2010. Multiple victims were found tied up and shot and/or beaten to death.",3.842,27.2876,#4B4B4B
2/26/10,"LRA forces attacked Kpanga, DRC, killing at least 80 people.",3.842,27.2876,#4B4B4B
2/11/14,"5 armed LRA forces  looted food and non-food items near Nambia, DRC. They abducted  the 12-year-old son of one of the HF operators, a 59-year-old man and 3 women, all Congolese civilians. The assailants spoke Acholi and a poor Lingala.",3.843,27.875,#4B4B4B
1/18/12,"Suspected LRA abducted a woman and her 8-year-old daughter near Kurukwata, DRC.",3.8449,30.1283,#4B4B4B
1/20/12,"Suspected LRA abducted a civilian near Kurukwata, DRC. Security forces were informed but were unable to track the combatants.",3.8449,30.1283,#4B4B4B
1/22/12,"LRA forces abducted a 16-year-old boy who was from a community called Domo, DRC, near Kurukwata, DRC.",3.8449,30.1283,#4B4B4B
3/7/10,"Security forces clashed with the LRA in Mabiki, DRC.",3.8473,28.37854,#4B4B4B
2/5/14,"Following the earlier attack on their camp by LRA forces, Mbororos were on the move when they were attacked again by LRA forces. They exchanged fire, creating panic in the population. Security forces, due to limited capacity, were not able to respond.",3.848,27.825,#4B4B4B
10/15/10,"LRA members clashed with security forces in Sukune, DRC resulting in the death of 3 LRA fighters.",3.848,27.87,#4B4B4B
4/9/12,"Park guards discovered an abandoned LRA camp 15km north of Nagero, DRC. 1 woman, who later escaped the LRA in May, confirmed that the camp had housed 110 total LRA, 50 of whom are armed men and 60 are women, some with children.",3.8494,29.5168,#4B4B4B
8/10/09,LRA forces attacked the community of Manzi in DRC and abducted more than 10 people. Security forces engaged the LRA. No deaths or injuries were reported.,3.85,27.883,#4B4B4B
11/21/13,"18 LRA forces, comprised of 3 women, 2 children and 13 men, all armed with AK-47?s, were seen by travelers near Manzi, DRC. The LRA group was moving in the direction of Bangadi. The armed group wore unidentified uniforms and spoke an unknown language.",3.85,27.883,#4B4B4B
1/3/11,"LRA forces attacked the community of Gungu, DRC, on January 3rd. 1 man was killed and 2 other people abducted, though they managed to escape the next day.",3.85,28.3,#4B4B4B
11/30/13,"After helping loot a field, a 15-year-old boy escaped from the LRA after 5 years in captivity while his captors slept near Gungu, DRC. He was originally abducted in a nearby location 5 years ago in 2008.",3.85,28.3,#4B4B4B
2/15/14,"3 armed LRA forces abducted 2 Mbororo children and killed 2 cows owned by Mbororo civilians near Nambia, DRC.",3.851923,27.740264,#4B4B4B
2/15/14,"3 armed LRA forces attempted to abduct a 32-year-old man near Nambia, DRC, but the man was able to escape.",3.851923,27.740264,#4B4B4B
12/6/10,"On December 6th, 2010, a 22-year-old woman escaped from LRA forces and arrived in Nango, DRC. She had spent over 2 months in captivity.",3.852,28.361,#4B4B4B
1/4/11,"2 people who were abducted on January 3rd, 2011 were released by LRA forces near the community of Nango, DRC, on January 4th.",3.852,28.361,#4B4B4B
6/11/11,"Suspected LRA attacked 2 men on June 11th, 2011, near Nango, DRC. One 25-year-old man was abducted, and the other was able to escape. Security forces reported traces of a group moving towards Ngilima after the attack.",3.852,28.361,#4B4B4B
6/11/11,"5 people were killed by suspected LRA on June 11th, 2011 in Nango, DRC.",3.852,28.361,#4B4B4B
6/12/11,"A hunter who had been abducted from Nango, DRC, on June 11, 2011, by suspected LRA forces was found a day later beaten to death by sticks and a machete.",3.852,28.361,#4B4B4B
7/21/11,"Community members in Nango, DRC sighted 2 suspected LRA on July 21st. The community members threatened to shoot them, thwarted their looting attempt and alerted regional security forces to LRA presence.",3.852,28.361,#4B4B4B
7/26/11,"LRA forces clashed with security forces near Nango, DRC, south of Ngilima on July 26th, 2011.",3.852,28.361,#4B4B4B
8/6/11,"A large number of suspected LRA were seen just south of Ngilima, DRC near a security force checkpoint. Allegedly one unidentified man attempted to loot home but was captured by security forces.",3.852,28.361,#4B4B4B
8/6/11,"An LRA combatant invaded a 2 men's homes on August 6th in Nango, DRC asking for saucepans, clothing, and food. Neither man had the items, so the LRA combatant left and returned to the forest.",3.852,28.361,#4B4B4B
10/13/11,"While traveling to Ngilima, DRC on motorcycle, two civilians were stopped by four armed LRA forces in Nango. Leaving the motorcycle, the two people ran into the forest, escaping abduction. All of their goods were taken.",3.852,28.361,#4B4B4B
1/2/12,"A suspected LRA combatant shot at a member of local security forces near Nango, DRC on January 2nd, 2012.",3.852,28.361,#4B4B4B
8/24/12,"Suspected LRA forces ambushed 2 civilians near Nango, DRC, about 5 km from Ngilima on August 24th, 2012.The civilians were able to escape and alert security forces who returned to the scene and found the civilian's goods had been looted.",3.852,28.361,#4B4B4B
8/20/12,"A hunter spotted 12 suspected LRA forces northwest of Limai, DRC. They consisted of 8 armed men and 4 armed children.",3.852,28.5823,#4B4B4B
3/14/10,"LRA forces abducted 30 IDPs travelling from Niangara, DRC, on March 14th, 2010.",3.8521,27.8921,#4B4B4B
6/10/12,"During the week of June 10th to June 17th, security forces discovered 3 suspected LRA camps along the Kapili River, northeast of Niangara, DRC.",3.8526,28.055,#4B4B4B
2/11/12,"LRA forces looted a plantation 5 km south of Ngilima, DRC. The assailants claimed that the LRA has returned to the region with strong force.",3.85304,28.38078,#4B4B4B
7/27/12,"9 suspected LRA forces ambushed 3 travelers near Kumbongilima, DRC and looted flour and corn. The civilians abandoned their goods and fled. Security forces responded and exchanged fire with the assailants, who fled eastward.",3.8538,28.6662,#4B4B4B
7/18/13,"8 suspected LRA forces shot a man in his right leg as he was fleeing. They interrogated him on the locations of local security forces before leaving him to loot a nearby community 4 km NE of Nambia, DRC. 3 women were abducted to help carry the goods.",3.8543,27.9191,#4B4B4B
7/19/13,"8 suspected LRA forces released 3 women who were abducted the day before near Nambia, DRC. They were used as porters to carry the looted goods. The man who was shot in the right leg was taken to hospital in Niangara to receive care.",3.8543,27.9191,#4B4B4B
2/17/14,"2 Congolese farmers, a man and woman, were working in their field when 3 suspected LRA forces tried to stop them. The farmers managed to escape. The assailants were armed and in unidentified military uniforms, speaking an unidentified language.",3.855,27.883,#4B4B4B
3/10/12,"Suspected LRA forces abducted a boy and his grandfather from a field just west of Aba, DRC.",3.8562,30.1939,#4B4B4B
1/24/14,"A hunter sighted 4 armed LRA forces, 2 with AK47 and 2 with machetes, all dressed in civilian clothes. They were observing a board displaying information on LRA defection and discussing between themselves. They then reportedly set fire to the bush.",3.8586,29.718,#4B4B4B
1/7/11,"During the night of January 7th and into the morning of the 8th, LRA forces looted Birichai and Azoba, DRC. 4 girls were abducted and the towns were heavily looted.",3.86622,30.02518,#4B4B4B
1/22/09,"Sometime between January 22nd and 30th, 2009, a group of boys sighted 5 suspected LRA men killing 1 civilian and torturing an unknown number in Aba, DRC.",3.8666,30.236,#4B4B4B
4/1/09,"On the night of April 1st, 2009, suspected LRA forces killed 5 civilians and burned several homes in Aba, DRC.",3.8666,30.236,#4B4B4B
7/18/09,"LRA forces looted various villages around Aba, DRC. It is unknown how many villagers were hit or what was taken. The date is an estimate give or take a couple of days.",3.8666,30.236,#4B4B4B
10/4/09,"An unknown number of LRA forces surrendered to security forces in Aba, DRC on October 4th, 2009.",3.8666,30.236,#4B4B4B
10/16/09,"Security forces captured 5 LRA forces near Aba, DRC.",3.8666,30.236,#4B4B4B
10/27/09,"1 woman was able to escape from LRA forces after her abduction near Aba, DRC, on October 27th, 2009.",3.8666,30.236,#4B4B4B
10/27/09,"LRA forces abducted 3 civilians from Aba, DRC, on October 27th, 2009.",3.8666,30.236,#4B4B4B
4/30/10,"LRA forces clashed with security forces on April 30th, 2010, at Aba, DRC. At least 1 LRA member was captured.",3.8666,30.236,#4B4B4B
7/17/10,"A teenage boy escaped from LRA captivity near Aba, DRC.",3.8666,30.236,#4B4B4B
7/22/10,"LRA forces reportedly abducted 2 people along the road just northeast of the town of Aba, DRC.",3.8666,30.236,#4B4B4B
7/28/10,"1 woman escaped from the LRA near Zulibi, DRC, which is near Aba, DRC, with the help of security forces.",3.8666,30.236,#4B4B4B
12/20/10,"LRA forces attacked Aba, DRC at 1:30 AM abducting 3 girls and 2 boys and burning 2 houses.",3.8666,30.236,#4B4B4B
4/28/11,"During the night of April 28th, 2011, LRA members abducted 4 children (including 2 girls) and 1 woman from various communities surrounding Aba, DRC.",3.8666,30.236,#4B4B4B
4/28/11,"Suspected LRA forces abducted 2 children from Aba, DRC on April 28th, 2011. Regional security forces pursued the attackers as they fled towards Faradje.",3.8666,30.236,#4B4B4B
5/4/11,"LRA members abducted 2 children near Aba, DRC, on May 4th, 2011.",3.8666,30.236,#4B4B4B
7/16/11,"A 17-year-old boy was abducted from a community called Toka Mogh, DRC near Aba, DRC, on July 16th. Food was also looted from the community the same day.",3.8666,30.236,#4B4B4B
7/25/11,"1 woman escaped LRA forces immediately after being abducted on July 25th. She escaped near Aba, DRC.",3.8666,30.236,#4B4B4B
7/28/11,"5 LRA members were captured near Aba, DRC at the village of Ndanda. 1 LRA was captured by residents of the village, while 4 others were captured by security forces.",3.8666,30.236,#4B4B4B
8/5/11,"During the week of August 5th, it was reported that 4 LRA combatants were captured by security forces in Aba, DRC. All 4 LRA elements have been transferred to Dungu, DRC.",3.8666,30.236,#4B4B4B
1/20/12,"Suspected LRA released a woman and her 8-year-old daughter near Aba, DRC after they were abducted 2 days earlier.",3.8666,30.236,#4B4B4B
